X,M
2420,-20062
2421,-20086
2422,-20110
2423,-20134
2424,-20157
2425,-20181
2426,-20204
2427,-20227
2428,-20251
2429,-20274
2430,-20297
2431,-20320
2432,-20343
2433,-20366
2434,-20389
2435,-20411
2436,-20434
2437,-20456
2438,-20479
2439,-20501
2440,-20523
2441,-20546
2442,-20568
2443,-20590
2444,-20612
2445,-20633
2446,-20655
2447,-20677
2448,-20698
2449,-20720
2450,-20741
2451,-20763
2452,-20784
2453,-20805
2454,-20826
2455,-20847
2456,-20868
2457,-20889
2458,-20909
2459,-20930
2460,-20950
2461,-20971
2462,-20991
2463,-21011
2464,-21032
2465,-21052
2466,-21072
2467,-21091
2468,-21111
2469,-21131
2470,-21151
2471,-21170
2472,-21190
2473,-21209
2474,-21228
2475,-21247
2476,-21266
2477,-21285
2478,-21304
2479,-21323
2480,-21342
2481,-21360
2482,-21379
2483,-21397
2484,-21416
2485,-21434
2486,-21452
2487,-21470
2488,-21488
2489,-21506
2490,-21524
2491,-21542
2492,-21559
2493,-21577
2494,-21594
2495,-21612
2496,-21629
2497,-21646
2498,-21663
2499,-21680
2500,-21697
2501,-21714
2502,-21730
2503,-21747
2504,-21763
2505,-21780
2506,-21796
2507,-21812
2508,-21828
2509,-21844
2510,-21860
2511,-21876
2512,-21892
2513,-21907
2514,-21923
2515,-21938
2516,-21954
2517,-21969
2518,-21984
2519,-21999
2520,-22014
2521,-22029
2522,-22044
2523,-22059
2524,-22073
2525,-22088
2526,-22102
2527,-22116
2528,-22130
2529,-22145
2530,-22159
2531,-22172
2532,-22186
2533,-22200
2534,-22214
2535,-22227
2536,-22240
2537,-22254
2538,-22267
2539,-22280
2540,-22293
2541,-22306
2542,-22319
2543,-22332
2544,-22344
2545,-22357
2546,-22369
2547,-22382
2548,-22394
2549,-22406
2550,-22418
2551,-22430
2552,-22442
2553,-22454
2554,-22465
2555,-22477
2556,-22488
2557,-22499
2558,-22511
2559,-22522
2560,-22533
2561,-22544
2562,-22555
2563,-22565
2564,-22576
2565,-22587
2566,-22597
2567,-22607
2568,-22618
2569,-22628
2570,-22638
2571,-22648
2572,-22658
2573,-22667
2574,-22677
2575,-22686
2576,-22696
2577,-22705
2578,-22714
2579,-22723
2580,-22732
2581,-22741
2582,-22750
2583,-22759
2584,-22768
2585,-22776
2586,-22784
2587,-22793
2588,-22801
2589,-22809
2590,-22817
2591,-22825
2592,-22833
2593,-22840
2594,-22848
2595,-22855
2596,-22863
2597,-22870
2598,-22877
2599,-22884
2600,-22891
2601,-22898
2602,-22905
2603,-22911
2604,-22918
2605,-22924
2606,-22931
2607,-22937
2608,-22943
2609,-22949
2610,-22955
2611,-22961
2612,-22967
2613,-22972
2614,-22978
2615,-22983
2616,-22988
2617,-22994
2618,-22999
2619,-23004
2620,-23008
2621,-23013
2622,-23018
2623,-23022
2624,-23027
2625,-23031
2626,-23035
2627,-23040
2628,-23044
2629,-23047
2630,-23051
2631,-23055
2632,-23059
2633,-23062
2634,-23065
2635,-23069
2636,-23072
2637,-23075
2638,-23078
2639,-23081
2640,-23084
2641,-23086
2642,-23089
2643,-23091
2644,-23093
2645,-23096
2646,-23098
2647,-23100
2648,-23102
2649,-23103
2650,-23105
2651,-23107
2652,-23108
2653,-23109
2654,-23111
2655,-23112
2656,-23113
2657,-23114
2658,-23115
2659,-23115
2660,-23116
2661,-23116
2662,-23117
2663,-23117
2664,-23117
2665,-23117
2666,-23117
2667,-23117
2668,-23117
2669,-23116
2670,-23116
2671,-23115
2672,-23115
2673,-23114
2674,-23113
2675,-23112
2676,-23111
2677,-23110
2678,-23108
2679,-23107
2680,-23105
2681,-23103
2682,-23102
2683,-23100
2684,-23098
2685,-23096
2686,-23093
2687,-23091
2688,-23089
2689,-23086
2690,-23083
2691,-23081
2692,-23078
2693,-23075
2694,-23072
2695,-23069
2696,-23065
2697,-23062
2698,-23058
2699,-23055
2700,-23051
2701,-23047
2702,-23043
2703,-23039
2704,-23035
2705,-23030
2706,-23026
2707,-23022
2708,-23017
2709,-23012
2710,-23007
2711,-23002
2712,-22997
2713,-22992
2714,-22987
2715,-22981
2716,-22976
2717,-22970
2718,-22965
2719,-22959
2720,-22953
2721,-22947
2722,-22940
2723,-22934
2724,-22928
2725,-22921
2726,-22915
2727,-22908
2728,-22901
2729,-22894
2730,-22887
2731,-22880
2732,-22873
2733,-22865
2734,-22858
2735,-22850
2736,-22842
2737,-22835
2738,-22827
2739,-22819
2740,-22811
2741,-22802
2742,-22794
2743,-22785
2744,-22777
2745,-22768
2746,-22759
2747,-22750
2748,-22741
2749,-22732
2750,-22723
2751,-22713
2752,-22704
2753,-22694
2754,-22685
2755,-22675
2756,-22665
2757,-22655
2758,-22645
2759,-22634
2760,-22624
2761,-22614
2762,-22603
2763,-22592
2764,-22582
2765,-22571
2766,-22560
2767,-22548
2768,-22537
2769,-22526
2770,-22514
2771,-22503
2772,-22491
2773,-22479
2774,-22467
2775,-22455
2776,-22443
2777,-22431
2778,-22419
2779,-22406
2780,-22393
2781,-22381
2782,-22368
2783,-22355
2784,-22342
2785,-22329
2786,-22316
2787,-22302
2788,-22289
2789,-22275
2790,-22262
2791,-22248
2792,-22234
2793,-22220
2794,-22206
2795,-22191
2796,-22177
2797,-22163
2798,-22148
2799,-22133
2800,-22119
2801,-22104
2802,-22089
2803,-22074
2804,-22058
2805,-22043
2806,-22027
2807,-22012
2808,-21996
2809,-21980
2810,-21965
2811,-21949
2812,-21932
2813,-21916
2814,-21900
2815,-21883
2816,-21867
2817,-21850
2818,-21833
2819,-21817
2820,-21800
2821,-21782
2822,-21765
2823,-21748
2824,-21730
2825,-21713
2826,-21695
2827,-21678
2828,-21660
2829,-21642
2830,-21624
2831,-21605
2832,-21587
2833,-21569
2834,-21550
2835,-21532
2836,-21513
2837,-21494
2838,-21475
2839,-21456
2840,-21437
2841,-21417
2842,-21398
2843,-21378
2844,-21359
2845,-21339
2846,-21319
2847,-21299
2848,-21279
2849,-21259
2850,-21239
2851,-21219
2852,-21198
2853,-21177
2854,-21157
2855,-21136
2856,-21115
2857,-21094
2858,-21073
2859,-21052
2860,-21030
2861,-21009
2862,-20987
2863,-20966
2864,-20944
2865,-20922
2866,-20900
2867,-20878
2868,-20856
2869,-20833
2870,-20811
2871,-20788
2872,-20766
2873,-20743
2874,-20720
2875,-20697
2876,-20674
2877,-20651
2878,-20628
2879,-20604
2880,-20581
2881,-20557
2882,-20533
2883,-20510
2884,-20486
2885,-20462
2886,-20437
2887,-20413
2888,-20389
2889,-20364
2890,-20340
2891,-20315
2892,-20290
2893,-20265
2894,-20240
2895,-20215
2896,-20190
2897,-20165
2898,-20140
2899,-20114
2900,-20088
2901,-20063
2902,-20037
2903,-20011
2904,-19985
2905,-19959
2906,-19932
2907,-19906
2908,-19880
2909,-19853
2910,-19826
2911,-19800
2912,-19773
2913,-19746
2914,-19719
2915,-19692
2916,-19664
2917,-19637
2918,-19609
2919,-19582
2920,-19554
2921,-19526
2922,-19498
2923,-19470
2924,-19442
2925,-19414
2926,-19386
2927,-19357
2928,-19329
2929,-19300
2930,-19271
2931,-19242
2932,-19214
2933,-19184
2934,-19155
2935,-19126
2936,-19097
2937,-19067
2938,-19038
2939,-19008
2940,-18978
2941,-18948
2942,-18919
2943,-18888
2944,-18858
2945,-18828
2946,-18798
2947,-18767
2948,-18737
2949,-18706
2950,-18675
2951,-18644
2952,-18613
2953,-18582
2954,-18551
2955,-18520
2956,-18489
2957,-18457
2958,-18426
2959,-18394
2960,-18362
2961,-18330
2962,-18298
2963,-18266
2964,-18234
2965,-18202
2966,-18169
2967,-18137
2968,-18104
2969,-18072
2970,-18039
2971,-18006
2972,-17973
2973,-17940
2974,-17907
2975,-17874
2976,-17840
2977,-17807
2978,-17773
2979,-17740
2980,-17706
2981,-17672
2982,-17638
2983,-17604
2984,-17570
2985,-17536
2986,-17502
2987,-17467
2988,-17433
2989,-17398
2990,-17364
2991,-17329
2992,-17294
2993,-17259
2994,-17224
2995,-17189
2996,-17154
2997,-17118
2998,-17083
2999,-17047
3000,-17012
3001,-16976
3002,-16940
3003,-16904
3004,-16868
3005,-16832
3006,-16796
3007,-16759
3008,-16723
3009,-16687
3010,-16650
3011,-16613
3012,-16577
3013,-16540
3014,-16503
3015,-16466
3016,-16429
3017,-16392
3018,-16354
3019,-16317
3020,-16279
3021,-16242
3022,-16204
3023,-16166
3024,-16128
3025,-16091
3026,-16053
3027,-16014
3028,-15976
3029,-15938
3030,-15900
3031,-15861
3032,-15822
3033,-15784
3034,-15745
3035,-15706
3036,-15667
3037,-15628
3038,-15589
3039,-15550
3040,-15511
3041,-15471
3042,-15432
3043,-15392
3044,-15353
3045,-15313
3046,-15273
3047,-15233
3048,-15193
3049,-15153
3050,-15113
3051,-15073
3052,-15033
3053,-14992
3054,-14952
3055,-14911
3056,-14871
3057,-14830
3058,-14789
3059,-14748
3060,-14707
3061,-14666
3062,-14625
3063,-14584
3064,-14542
3065,-14501
3066,-14459
3067,-14418
3068,-14376
3069,-14334
3070,-14293
3071,-14251
3072,-14209
3073,-14167
3074,-14124
3075,-14082
3076,-14040
3077,-13997
3078,-13955
3079,-13912
3080,-13870
3081,-13827
3082,-13784
3083,-13741
3084,-13698
3085,-13655
3086,-13612
3087,-13569
3088,-13526
3089,-13482
3090,-13439
3091,-13395
3092,-13352
3093,-13308
3094,-13264
3095,-13220
3096,-13177
3097,-13133
3098,-13088
3099,-13044
3100,-13000
3101,-12956
3102,-12911
3103,-12867
3104,-12822
3105,-12778
3106,-12733
3107,-12688
3108,-12644
3109,-12599
3110,-12554
3111,-12509
3112,-12463
3113,-12418
3114,-12373
3115,-12328
3116,-12282
3117,-12237
3118,-12191
3119,-12146
3120,-12100
3121,-12054
3122,-12008
3123,-11962
3124,-11916
3125,-11870
3126,-11824
3127,-11778
3128,-11732
3129,-11685
3130,-11639
3131,-11592
3132,-11546
3133,-11499
3134,-11452
3135,-11406
3136,-11359
3137,-11312
3138,-11265
3139,-11218
3140,-11171
3141,-11123
3142,-11076
3143,-11029
3144,-10981
3145,-10934
3146,-10886
3147,-10839
3148,-10791
3149,-10743
3150,-10696
3151,-10648
3152,-10600
3153,-10552
3154,-10504
3155,-10456
3156,-10408
3157,-10359
3158,-10311
3159,-10263
3160,-10214
3161,-10166
3162,-10117
3163,-10068
3164,-10020
3165,-9971
3166,-9922
3167,-9873
3168,-9824
3169,-9775
3170,-9726
3171,-9677
3172,-9628
3173,-9579
3174,-9529
3175,-9480
3176,-9431
3177,-9381
3178,-9332
3179,-9282
3180,-9232
3181,-9183
3182,-9133
3183,-9083
3184,-9033
3185,-8983
3186,-8933
3187,-8883
3188,-8833
3189,-8783
3190,-8733
3191,-8682
3192,-8632
3193,-8582
3194,-8531
3195,-8481
3196,-8430
3197,-8379
3198,-8329
3199,-8278
3200,-8227
3201,-8176
3202,-8125
3203,-8075
3204,-8024
3205,-7972
3206,-7921
3207,-7870
3208,-7819
3209,-7768
3210,-7716
3211,-7665
3212,-7614
3213,-7562
3214,-7511
3215,-7459
3216,-7408
3217,-7356
3218,-7304
3219,-7252
3220,-7201
3221,-7149
3222,-7097
3223,-7045
3224,-6993
3225,-6941
3226,-6889
3227,-6837
3228,-6785
3229,-6732
3230,-6680
3231,-6628
3232,-6575
3233,-6523
3234,-6470
3235,-6418
3236,-6365
3237,-6313
3238,-6260
3239,-6208
3240,-6155
3241,-6102
3242,-6049
3243,-5996
3244,-5944
3245,-5891
3246,-5838
3247,-5785
3248,-5732
3249,-5678
3250,-5625
3251,-5572
3252,-5519
3253,-5466
3254,-5412
3255,-5359
3256,-5306
3257,-5252
3258,-5199
3259,-5145
3260,-5092
3261,-5038
3262,-4985
3263,-4931
3264,-4877
3265,-4824
3266,-4770
3267,-4716
3268,-4662
3269,-4609
3270,-4555
3271,-4501
3272,-4447
3273,-4393
3274,-4339
3275,-4285
3276,-4231
3277,-4177
3278,-4123
3279,-4068
3280,-4014
3281,-3960
3282,-3906
3283,-3851
3284,-3797
3285,-3743
3286,-3688
3287,-3634
3288,-3579
3289,-3525
3290,-3470
3291,-3416
3292,-3361
3293,-3307
3294,-3252
3295,-3197
3296,-3143
3297,-3088
3298,-3033
3299,-2979
3300,-2924
3301,-2869
3302,-2814
3303,-2759
3304,-2705
3305,-2650
3306,-2595
3307,-2540
3308,-2485
3309,-2430
3310,-2375
3311,-2320
3312,-2265
3313,-2210
3314,-2155
3315,-2099
3316,-2044
3317,-1989
3318,-1934
3319,-1879
3320,-1824
3321,-1768
3322,-1713
3323,-1658
3324,-1602
3325,-1547
3326,-1492
3327,-1436
3328,-1381
3329,-1326
3330,-1270
3331,-1215
3332,-1159
3333,-1104
3334,-1049
3335,-993
3336,-938
3337,-882
3338,-827
3339,-771
3340,-716
3341,-660
3342,-604
3343,-549
3344,-493
3345,-438
3346,-382
3347,-326
3348,-271
3349,-215
3350,-159
3351,-104
3352,-48
3353,8
3354,63
3355,119
3356,175
3357,230
3358,286
3359,342
3360,398
3361,453
3362,509
3363,565
3364,621
3365,676
3366,732
3367,788
3368,844
3369,900
3370,955
3371,1011
3372,1067
3373,1123
3374,1178
3375,1234
3376,1290
3377,1346
3378,1402
3379,1458
3380,1513
3381,1569
3382,1625
3383,1681
3384,1737
3385,1792
3386,1848
3387,1904
3388,1960
3389,2016
3390,2071
3391,2127
3392,2183
3393,2239
3394,2294
3395,2350
3396,2406
3397,2462
3398,2517
3399,2573
3400,2629
3401,2685
3402,2740
3403,2796
3404,2852
3405,2908
3406,2963
3407,3019
3408,3075
3409,3130
3410,3186
3411,3242
3412,3297
3413,3353
3414,3408
3415,3464
3416,3520
3417,3575
3418,3631
3419,3686
3420,3742
3421,3797
3422,3853
3423,3908
3424,3964
3425,4019
3426,4075
3427,4130
3428,4186
3429,4241
3430,4297
3431,4352
3432,4407
3433,4463
3434,4518
3435,4573
3436,4629
3437,4684
3438,4739
3439,4794
3440,4849
3441,4905
3442,4960
3443,5015
3444,5070
3445,5125
3446,5180
3447,5235
3448,5290
3449,5345
3450,5400
3451,5455
3452,5510
3453,5565
3454,5620
3455,5675
3456,5730
3457,5785
3458,5839
3459,5894
3460,5949
3461,6004
3462,6058
3463,6113
3464,6168
3465,6222
3466,6277
3467,6331
3468,6386
3469,6440
3470,6495
3471,6549
3472,6604
3473,6658
3474,6712
3475,6767
3476,6821
3477,6875
3478,6929
3479,6983
3480,7037
3481,7092
3482,7146
3483,7200
3484,7254
3485,7308
3486,7362
3487,7415
3488,7469
3489,7523
3490,7577
3491,7631
3492,7684
3493,7738
3494,7792
3495,7845
3496,7899
3497,7952
3498,8006
3499,8059
3500,8112
3501,8166
3502,8219
3503,8272
3504,8326
3505,8379
3506,8432
3507,8485
3508,8538
3509,8591
3510,8644
3511,8697
3512,8750
3513,8803
3514,8855
3515,8908
3516,8961
3517,9013
3518,9066
3519,9119
3520,9171
3521,9224
3522,9276
3523,9328
3524,9381
3525,9433
3526,9485
3527,9537
3528,9589
3529,9641
3530,9693
3531,9745
3532,9797
3533,9849
3534,9901
3535,9953
3536,10004
3537,10056
3538,10108
3539,10159
3540,10211
3541,10262
3542,10313
3543,10365
3544,10416
3545,10467
3546,10518
3547,10569
3548,10620
3549,10671
3550,10722
3551,10773
3552,10824
3553,10875
3554,10925
3555,10976
3556,11026
3557,11077
3558,11127
3559,11178
3560,11228
3561,11278
3562,11329
3563,11379
3564,11429
3565,11479
3566,11529
3567,11579
3568,11628
3569,11678
3570,11728
3571,11777
3572,11827
3573,11876
3574,11926
3575,11975
3576,12024
3577,12074
3578,12123
3579,12172
3580,12221
3581,12270
3582,12319
3583,12368
3584,12416
3585,12465
3586,12514
3587,12562
3588,12611
3589,12659
3590,12707
3591,12756
3592,12804
3593,12852
3594,12900
3595,12948
3596,12996
3597,13043
3598,13091
3599,13139
3600,13186
3601,13234
3602,13281
3603,13329
3604,13376
3605,13423
3606,13470
3607,13517
3608,13564
3609,13611
3610,13658
3611,13705
3612,13751
3613,13798
3614,13845
3615,13891
3616,13937
3617,13984
3618,14030
3619,14076
3620,14122
3621,14168
3622,14214
3623,14259
3624,14305
3625,14351
3626,14396
3627,14442
3628,14487
3629,14532
3630,14577
3631,14623
3632,14668
3633,14712
3634,14757
3635,14802
3636,14847
3637,14891
3638,14936
3639,14980
3640,15025
3641,15069
3642,15113
3643,15157
3644,15201
3645,15245
3646,15289
3647,15332
3648,15376
3649,15419
3650,15463
3651,15506
3652,15549
3653,15592
3654,15635
3655,15678
3656,15721
3657,15764
3658,15807
3659,15849
3660,15892
3661,15934
3662,15976
3663,16019
3664,16061
3665,16103
3666,16145
3667,16187
3668,16228
3669,16270
3670,16311
3671,16353
3672,16394
3673,16435
3674,16476
3675,16517
3676,16558
3677,16599
3678,16640
3679,16681
3680,16721
3681,16762
3682,16802
3683,16842
3684,16882
3685,16922
3686,16962
3687,17002
3688,17042
3689,17081
3690,17121
3691,17160
3692,17199
3693,17239
3694,17278
3695,17317
3696,17356
3697,17394
3698,17433
3699,17472
3700,17510
3701,17548
3702,17587
3703,17625
3704,17663
3705,17701
3706,17738
3707,17776
3708,17814
3709,17851
3710,17888
3711,17926
3712,17963
3713,18000
3714,18037
3715,18074
3716,18110
3717,18147
3718,18183
3719,18220
3720,18256
3721,18292
3722,18328
3723,18364
3724,18400
3725,18435
3726,18471
3727,18506
3728,18542
3729,18577
3730,18612
3731,18647
3732,18682
3733,18717
3734,18751
3735,18786
3736,18820
3737,18855
3738,18889
3739,18923
3740,18957
3741,18990
3742,19024
3743,19058
3744,19091
3745,19124
3746,19158
3747,19191
3748,19224
3749,19257
3750,19289
3751,19322
3752,19354
3753,19387
3754,19419
3755,19451
3756,19483
3757,19515
3758,19547
3759,19578
3760,19610
3761,19641
3762,19672
3763,19704
3764,19735
3765,19765
3766,19796
3767,19827
3768,19857
3769,19888
3770,19918
3771,19948
3772,19978
3773,20008
3774,20038
3775,20067
3776,20097
3777,20126
3778,20155
3779,20184
3780,20213
3781,20242
3782,20271
3783,20299
3784,20328
3785,20356
3786,20384
3787,20412
3788,20440
3789,20468
3790,20496
3791,20523
3792,20551
3793,20578
3794,20605
3795,20632
3796,20659
3797,20685
3798,20712
3799,20739
3800,20765
3801,20791
3802,20817
3803,20843
3804,20869
3805,20894
3806,20920
3807,20945
3808,20971
3809,20996
3810,21021
3811,21045
3812,21070
3813,21095
3814,21119
3815,21143
3816,21167
3817,21191
3818,21215
3819,21239
3820,21263
3821,21286
3822,21309
3823,21333
3824,21356
3825,21378
3826,21401
3827,21424
3828,21446
3829,21469
3830,21491
3831,21513
3832,21535
3833,21556
3834,21578
3835,21600
3836,21621
3837,21642
3838,21663
3839,21684
3840,21705
3841,21725
3842,21746
3843,21766
3844,21786
3845,21806
3846,21826
3847,21846
3848,21866
3849,21885
3850,21904
3851,21924
3852,21943
3853,21962
3854,21980
3855,21999
3856,22017
3857,22036
3858,22054
3859,22072
3860,22090
3861,22107
3862,22125
3863,22142
3864,22159
3865,22177
3866,22194
3867,22210
3868,22227
3869,22244
3870,22260
3871,22276
3872,22292
3873,22308
3874,22324
3875,22340
3876,22355
3877,22370
3878,22385
3879,22401
3880,22415
3881,22430
3882,22445
3883,22459
3884,22473
3885,22487
3886,22501
3887,22515
3888,22529
3889,22542
3890,22556
3891,22569
3892,22582
3893,22595
3894,22608
3895,22620
3896,22633
3897,22645
3898,22657
3899,22669
3900,22681
3901,22692
3902,22704
3903,22715
3904,22726
3905,22737
3906,22748
3907,22759
3908,22770
3909,22780
3910,22790
3911,22800
3912,22810
3913,22820
3914,22830
3915,22839
3916,22849
3917,22858
3918,22867
3919,22876
3920,22884
3921,22893
3922,22901
3923,22910
3924,22918
3925,22925
3926,22933
3927,22941
3928,22948
3929,22956
3930,22963
3931,22970
3932,22976
3933,22983
3934,22990
3935,22996
3936,23002
3937,23008
3938,23014
3939,23020
3940,23025
3941,23030
3942,23036
3943,23041
3944,23046
3945,23050
3946,23055
3947,23059
3948,23064
3949,23068
3950,23072
3951,23075
3952,23079
3953,23082
3954,23086
3955,23089
3956,23092
3957,23095
3958,23097
3959,23100
3960,23102
3961,23104
3962,23106
3963,23108
3964,23110
3965,23111
3966,23112
3967,23114
3968,23115
3969,23115
3970,23116
3971,23117
3972,23117
3973,23117
3974,23117
3975,23117
3976,23117
3977,23116
3978,23116
3979,23115
3980,23114
3981,23113
3982,23112
3983,23110
3984,23109
3985,23107
3986,23105
3987,23103
3988,23101
3989,23098
3990,23096
3991,23093
3992,23090
3993,23087
3994,23084
3995,23080
3996,23077
3997,23073
3998,23069
3999,23065
4000,23061
4001,23056
4002,23052
4003,23047
4004,23042
4005,23037
4006,23032
4007,23027
4008,23021
4009,23015
4010,23010
4011,23004
4012,22997
4013,22991
4014,22984
4015,22978
4016,22971
4017,22964
4018,22957
4019,22949
4020,22942
4021,22934
4022,22926
4023,22918
4024,22910
4025,22902
4026,22893
4027,22885
4028,22876
4029,22867
4030,22858
4031,22848
4032,22839
4033,22829
4034,22819
4035,22809
4036,22799
4037,22789
4038,22778
4039,22768
4040,22757
4041,22746
4042,22735
4043,22723
4044,22712
4045,22700
4046,22688
4047,22676
4048,22664
4049,22652
4050,22639
4051,22627
4052,22614
4053,22601
4054,22588
4055,22574
4056,22561
4057,22547
4058,22534
4059,22520
4060,22505
4061,22491
4062,22477
4063,22462
4064,22447
4065,22432
4066,22417
4067,22402
4068,22386
4069,22371
4070,22355
4071,22339
4072,22323
4073,22307
4074,22290
4075,22274
4076,22257
4077,22240
4078,22223
4079,22206
4080,22188
4081,22170
4082,22153
4083,22135
4084,22117
4085,22098
4086,22080
4087,22061
4088,22043
4089,22024
4090,22005
4091,21985
4092,21966
4093,21947
4094,21927
4095,21907
4096,21887
4097,21867
4098,21846
4099,21826
4100,21805
4101,21784
4102,21763
4103,21742
4104,21720
4105,21699
4106,21677
4107,21655
4108,21633
4109,21611
4110,21589
4111,21566
4112,21544
4113,21521
4114,21498
4115,21475
4116,21451
4117,21428
4118,21404
4119,21381
4120,21357
4121,21332
4122,21308
4123,21284
4124,21259
4125,21234
4126,21209
4127,21184
4128,21159
4129,21134
4130,21108
4131,21082
4132,21057
4133,21031
4134,21004
4135,20978
4136,20951
4137,20925
4138,20898
4139,20871
4140,20844
4141,20816
4142,20789
4143,20761
4144,20733
4145,20706
4146,20677
4147,20649
4148,20621
4149,20592
4150,20563
4151,20534
4152,20505
4153,20476
4154,20447
4155,20417
4156,20388
4157,20358
4158,20328
4159,20298
4160,20267
4161,20237
4162,20206
4163,20175
4164,20144
4165,20113
4166,20082
4167,20051
4168,20019
4169,19987
4170,19955
4171,19923
4172,19891
4173,19859
4174,19826
